Waiting for lab tests
TB symptoms
Tuberculosis treatment status
TB treatment outcome
Active (Reason NOT on ARVs)
Reason patient is not on ARVs comment
Antiretroviral treatment status
Reason treatment stopped comment
Reason ARV treatment stopped comment
Previous tuberculosis medication exposures
Previous TB medication exposures
Multidrug resistant tuberculosis treatment outcome
Previous TB treatment history
TB culture source
TB drug resistance
Current ability to perform primary activity before illness
Other activities before illness
Current ability to perform other activities before illness
Current opportunistic infection or comorbidity, confirmed or presumed
OI or comorbidity
Diagnostics and syndromes
Presumptive diagnosis
Confirmed or presumed
Current opportunistic infection or comorbidity
Previous treatment drug
Previous treatment regimen
Previous treatment, non-coded
Previous treatment
Previous diagnosis, non-coded
Family planning, action to take
Family planning
Comments at conclusion of examination
Conclusions
HIV testing done
Taking antiretroviral drugs
Taking ARVs
Taking co-trimoxazole preventive therapy
Is on CPT
Adverse effect to tuberculosis medication
Adverse event grading
Adverse event outcome
Adverse event action taken
Tuberculosis medication causing adverse effect
TB medication causing adverse effect
Method of enrollment
Care entry point
Enrollment method
Mode of admission
Patients home has windows
Windows
Pigs owned by patients family
Pigs
Dogs owned by patients family
Dogs
Cattle owned by patients family
Cattle
Cows owned by patients family
Sheep owned by patients family
Sheep
Goats owned by patients family
Donkeys owned by patients family
Donkeys
Horses owned by patients family
Horses
Chickens owned by patients family
Chickens
Functional ability of the patient
Is able to walk unaided?
Ambulatory
Patient ever worked in south africa
Wall material
Sticks
Number of lifetime sexual partners
Number of people who live in housing complex
Number of buildings in housing complex
Method of heating home
Heat
Windows of home have glass
Patients family owns animals
Highest level of school completed
Psib6_47
Education level completed
Able to read
Read
Able to write
Clinic travel time on foot
Travel_time
No allergies
Adherence counseling done
Patient hospitalized since last visit
Diagnosis while hospitalized, non-coded
Patient using family planning
Currently using family planning method
Good followup by community health worker
Last date patient received nutritional assistance
Adverse effect, non-coded
Other radiology exam comments
Current opportunistic infection or comorbidity, confirmed or presumed, non-coded
OI or comorbidity
Changes to prophylaxis, non-coded
Adverse effects at visit
Secondary effects at visit
Symptom absent
Symp_abs
Functional review of symptoms absent
Symptom presence unknown
Functional review of symptoms no response
Symptom unknown presence
Symptom comment
Symptom comments
Previous diagnosis presence unknown
Previous diagnosis no response
Number of doses of antiretrovirals missed in the past month
Reason for referral to another site
Referral reason
Reason for poor adherence to antiretroviral therapy
Reason for poor ARV adherence
Nutritional assistance received date
Food received date
Reason for discontinued prophylaxis antiretroviral drug order
Reason for discontinued ARV drug order
Reason for prophylaxis stop
Reason for antiretroviral prophylaxis  stop
Reason for ARV prophylaxis  stop
Reason antiretrovirals substitute or switch (first line only)
Reason antiretrovirals change (first line only
Reason antiretrovirals modified (first line only)
Reason ARV substitute or switch (1st line only
Reason for ARV substitute or switch (first line only)
Reason for antiretroviral switch to second-line drugs only
Reason ARV switch to 2nd line drugs only
Patient referred to another site
Patient referred to another clinic/hospital
Site patient referred to in lesotho
Clinic patient was referrred
Patient present for consultation
Patient present - Voided
Patient present
Patient received food package
Nutritional assistance received
Time of daily accompagnateur visit
Hour of daily accompagnateur visit
Reason for exiting care
&#8201;REASON PATIENT EXITED CARE&#8201;
Reason order stopped
Malnutrition type
Malnutrition type
Weight for height percent of median
WT for HT
W-H % median
Number of previous clinic visits
Clinic visits
Guardian; name and first names
Guardian name
Is guardian parent?
Guardian parent
Guardian relationship to child
Guardian relation
Father cause of death
Father cause of death
Ever child death
Ever child deaths
Number child deaths
Number child deaths
Water source
Water_source
Parent with TB
Parent with TB
HIV test date
HIV test date
Breastfed until what age
Age breastfed
Mother cause of death
Mother cause death
Received maize (kg)
Received maize
Received corn (kg)
Received mealie meal (kg)
Received beans (kg)
Received beans
Received pulses
Received oil (l)
Received oil
Received sugar (kg)
Received sugar
Received sosoma (kg)
Received sosoma
In general, would you say that your health is:
MOSHIV_Q1
How much bodily pain have you generally had during the past 4 weeks?
MOSHIV_Q2
During the past 4 weeks, how much did pain interfere with your normal work (including both work outside the home and housework)?
MOSHIV_Q3
Does your health limit the kinds or amounts of vigorous activities you can do, like hoeing, fetching water from a well, carrying a big bunch of bananas?
MOSHIV_Q4A
Does your health limit the kinds or amounts of moderate activities you can do, washing clothes, moving a jerrican of water or moving a bundle of fire wood from one place to another?
MOSHIV_Q4B
Does your health keep you from walking uphill?
MOSHIV_Q4C
Does your health keep you from bending, lifting light objects or kneeling?
MOSHIV_Q4D
Does your health keep you from walking a distance, like the length of a
MOSHIV_Q4E
Does your health keep you from eating, dressing, bathing, or using the latrine?
MOSHIV_Q4F
Does your health keep you from working at a job, doing work around the house or going to school?
MOSHIV_Q5
Have you been unable to do certain kinds or amounts of work, housework, or schoolwork because of your health?
MOSHIV_Q6
Has your health limited your social activities (like visiting with friends or close relatives)? (during past 4 weeks)
MOSHIV_Q7
Have you been a very nervous person?
MOSHIV_Q8A
Have you felt calm and peaceful? (during past four weeks)
MOSHIV_Q8B
HIV test type
Type of HIV test
Have you felt downhearted and blue?  (how often during past 4 weeks)
MOSHIV_Q8C
Have you been a happy person? (how often during past 4 weeks?)
MOSHIV_Q8D
Have you felt so depressed that nothing could cheer you up? (how often durng past 4 weeks?)
MOSHIV_Q8E
Did you feel full of life and energy? (how often during past 4 weeks?)
MOSHIV_Q9A
Malnutrition hospitalization
Did you feel totally without energy? (how often during past 4 weeks?)
MOSHIV_Q9B
Did you feel tired? (how often during past 4 weeks?)
MOSHIV_Q9C
School VCT
Did you have enough energy to do the things you wanted to do? (how often during past 4 weeks?)
MOSHIV_Q9D
Mobile VCT
Mobile clinic
Did you feel weighed down by your health problems? (how often during past four weeks?)
MOSHIV_Q9E
Were you discouraged by your health problems? (how often during past 4 weeks?)
MOSHIV_Q9F
Did you feel despair over your health problems? (how often during past 4 weeks?)
MOSHIV_Q9G
Were you afraid because of your health? (how often during past 4 weeks?)
MOS-HIV Q9H
Did you have difficulty reasoning and solving problems, for example, making plans, making decisions, learning new things? (how often during past 4 weeks?)
MOSHIV_Q10A
Did you forget things that happened recently, for example, where you put things and when you had appointments? (how often during past 4 weeks?)
MOSHIV_Q10B
Did you have trouble keeping your attention on any activity for long? (how often during past 4 weeks?)
MOSHIV_Q10C
Did you have difficulty doing activities involving concentration and thinking? (how often during past 4 weeks?)
MOSHIV_Q10D
You are as healthy as anyone you know
MOSHIV_Q11B
Your health is excellent
MOSHIV_Q11C
You have been feeling bad lately
MOSHIV_Q11D
How has the quality of your life been during the past 4 weeks? that is, how have things been going for you?
MOSHIV_Q12
How would you rate your physical health and emotional condition now compared to 4 weeks ago?
MOSHIV_Q13
I would stop being friends with someone if i found out they had HIV
Community stigma 1
I avoid touching people if i know they have HIV
Community stigma 2
I would stop visiting someone after learning that he/she has HIV
Community stigma 3
Someone with HIV is someone to be afraid of
Community stigma 4
I wouldn’t want my children around someone with HIV
Community stigma 5
People with HIV are set apart, isolated from the rest of the world
Stigma 6
It is someone’s fault if they have HIV
Community stigma 7
It is a mistake to tell others that you have HIV
Community stigma 8
HIV is what someone deserves for how they live
Community stigma 9
People should hide the fact that they have HIV
Community stigma 10
Telling someone that you have HIV is risky
Community stigma 11
People may judge someone when they learn that person has HIV
Community stigma 12
People with HIV avoid friendships rather than worry about telling people about their HIV
Community stigma 13
People with HIV avoid friendships rather than worry about telling people about their HIV
Community stigma 14
Having HIV makes one a bad person
Community stigma 14
Having HIV makes one unclean
Community stigma 15
Having HIV is disgusting
Community stigma 16
People's attitudes make those with HIV feel worse about themselves
Community stigma 17
People with HIV feel guilty
Community stigma 18
People with HIV should feel ashamed of having HIV
Community stigma 19
People discriminate against those with HIV
Community stigma 20
Most with HIV are rejected when others learn
Community stigma 22, stigma q8
Most people believe a person who has HIV is dirty
Community stigma 24
People with HIV are treated like outcasts
Community stigma 26, stigma q9
Reason for changing community health worker
Your friends and family visit you
Dukess Q9
You receive helpful advice on important things in your life
Dukess Q7
You have opportunities to talk with someone about the problems in your work or with your housework
Duke social support Q3
You have opportunities to talk with someone you trust about your personal and family problems
Dukess Q4
You get help in the house
Dukess Q10
You get help with money in cases of emergency
Dukess Q11
You get help if you need transportation
Dukess Q12
You get help when you get sick in bed
Dukess Q8
There are people who care what happens to you
Dukess Q1
You get love and affection
Dukess Q2
Feeling low in energy, slowed down
HSCL_Q1
Blaming yourself for things
HSCL_Q2
Crying easily
HSCL_Q3
Loss of sexual interest or pleasure
HSCL_Q4
Difficulty falling asleep, staying asleep
HSCL_Q6
Feeling hopeless about the future
HSCL_Q7
Feeling blue
HSCL_Q8
Feeling lonely
HSCL_Q9
Thoughts of ending your life
HSCL_Q10
Feeling of being trapped or caught
HSCL_Q11
Worrying too much about things
HSCL_Q12
Feeling no interest in things
HSCL_Q13
Feeling everything is an effort
HSCL_Q14
Feelings of worthlessness
HSCL_Q15
Been excluded from a social gathering
Stigma Q1
Been abandoned by your spouse/partner
Stigma Q2
Been isolated in your household
Stigma Q3
People you care about stopped visiting after learning that you have hiv
Stigma Q4
Been denied religious rites/services
Stigma Q9
Been threatened with violence
Stigma Q13
Had property taken away
Stigma Q10
Been gossiped about
Stigma Q11
Lost respect/standing within the family and/or community
Stigma Q12
Do you have a poor appetite
HSCL_Q5
Do you think you would have problems taking medications every day without missing any doses
Dukess Q11
How sure are you that you can keep your medical appointments?
Dukess Q16
Have you disclosed your HIV status to your partner
Discl_part
Have you disclosed your HIV status to other family members
DISCL_fam
Have you disclosed your HIV status to friends and/or neighbors outside of the home
Discl_oth
Are you presently physically able to work
Able_work
Are you enrolled in a mutuelle
Mutuelle
Do you use bed nets
Use_nets
When a child in your house is sick, where do you generally go first
Child_help
The last time someone in your family was too ill to work/do chores in house; did this person seek medical attention
Fam_seek_help
Where do you seek health services in cases of emergency
Srvc_emer
How often do you have to solve your own health problems without medical services because they are too expensive
Solve_own
In the last 6 months, have you ever needed health services but could not get them
Cdnt_acc_srvc
If not physically able to work, why not?
Nowork_reas
Of those able to work, how many do work
Num_work_hh
If you have an employer, who is it
Employer
How many other adults in your house are physically able to work
Able_work_hh
If NOT enrolled in a mutuelle, why not?
No_mut_why
If you do work, do you receive cash for your work
Work_cash
What was the total monthly income for your family in the last month
Income_mo
How many bed nets do you own
Num_nets
Where did you get the bed nets
Nets_from
If enrolled in a mutuelle, who paid for it
Mut_pay
Is it easy to get to the places where you can receive health services
Easy_hlth_acc
Does the child receive school support
Sch_supp
If the child does receive support, who is it from
Sch_supp_who
How often do you feel that you have difficulty taking your HIV medications on time
Diff_time
On average, how many days per week would you say that you missed at least one dose of your HIV medications
Ave_miss_wk
When was the last time you missed at least one dose of you HIV medications
Last_miss
Your HIV medicines will keep you from getting sick
Arvnosick
You do not want to take your medications for hiv because they remind you that you have HIV
Med_remind
HIV medications cause you many side effects
Arvse
Self efficacy
You believe that the HIV medications are bad for your body
Arvbad
Self efficacy
It is important to you to take your HIV medications
Arvimp
You believe that in the long run, HIV medications will help you stay healthy
Arvhealth
Your medicines are a mystery to you
Self efficacy
Your medicines disrupt your life
Arvdisrupt
Self-efficacy
Is anyone else in your house currently taking antiretrovirals
How do you tell time
Time
Community health worker present
CHW_present
Accompagnateur present
Responsible person present
Guardian present - voided
Guardian present
Who is present as guardian?
TB schema
Functional review of symptoms non-coded
Reason for not attending school
Too expensive
Other reason for not attending school
Contact with a TB+ person
TB_contact
Contact with a tuberculosis positive person
Diagnosis while hospitalized
Result of tuberculosis screening, qualitative
TB screening
Body mass index, measured
BMI
BMI
Physical system normal
System normal
Does patient have adverse effects
Secondary effects
Side effects
Well followed by community health worker
Tests ordered, non-coded
Socio-economic assistance already received
Socio-economic assistance recommended
Site patient referred to in rwanda
Change of community health worker
Change of accompagnateur
Duration of symptom in weeks
Dur_symp_wk
Duration of symptom in months
Dur_symp_mo
Current year of school
Result of HIV test
HIV_res
Location where test took place
Relationship of relative to patient
Contact_rel
Is person living
Contact_alive
Alive
Tuberculosis diagnosis date
TB diagnosis date
Tuberculosis known to be resistant
Res_TB
Known resistance
Past TB sputum smear
BK-
Tuberculosis smear history
Physical system abnormal
System abnormal
Physical system comment
Comment
Number of times diagnosed
Number of times hospitalized
Psychomotor development
Motor skills development
Retarded
Vaccinations received
Vaccines already
Prophylaxis for mother in PMTCT program
ARV tritherapy while giving birth
Number of months pregnant
Other lab test name
Other lab test result
Weight percentile
Weight%
Height percentile
Height%
TB evaluation qualitative score
Refer to hospital in rwanda
Refer to other hospital
Refer to other clinic
Reason for referral to hospital
Referral reason
Name or location of specialist
No community health worker yet
NOT yet given accompagnateur
Program that ordered test
Other program that ordered test
Patient smokes
Smoke
Number of times per day
Freq_smoke
Duration in years
Dur_smoke
Number of days per week alcohol is used
Freq_alc
Frequency of drinking alcohol
Glasses of wine per day
Num_wine
Bottles of beer per day
Num_beer
Alcoholic drinks per day
Num_drinks
Amount given to community health worker
Accompagnateur payout
Days of medication given to community health worker
#days meds returned
Meds given to accompagnateur
Days of medication returned by community health worker
#days meds returned
Meds given back by accompagnateur
How often do you or any other houseold member eat fewer meals in a day because there is not enough food?
Fewer meals
How often is there no food at all in your household because there were no resources to get more?
Food_Q9
Private tap water
Private tap water
You believe your health care providers respect your confidentiality
Hcw_resp_conf
Belief that health care providers respect confidentiality
Home visits make your neighbors wonder about your illness
Visits_wonder
Accompagnateur helps deal with the difficulties of HIV better than on your own
Acc_diff_help
Your accompagnateur helps deal with the difficulties of hiv better than you would be able to on your own
Appreciate home visits for your illness
Apprec_visits
Accompagnateur helps you take medicine more regularly than on your own
Acc_med_help
Accompagnateur helps you take medicine more regularly than on your own
Does your accompagnateur helps you take medicine more regularly than on your own
Your accompagnateur helps you take your medicine more regularly than you would be able to do on your own
Daily home visits by a community health worker to support you in taking medicines helpful
Visits_help
Do you have children in your household?
Child_hh
How many children in household are orphans?
Num_orph
Number of people in household excluding patient
Num_hh
How many children who died were confirmed HIV+?
Reason you will have problems taking medications every day without missing doses
Reason med prob
Reason you will have problems taking medications every day without missing doses, other
Reason med prob oth
Age of child
AGECH
Units of age of child
Age_units
HIV test date unknown
Current prophylaxis regimen or drug
Current prophylaxis regimen or drug, other
Current curative regimen or drug
Current curative regimen or drug, other
CD4 count at start of treatment, reported
Weight at start of treatment, reported
Weight, reported
Last name of community health worker, reported
CHW_last_name
Accompagnatuer last name
First names of community health worker, reported
CHW_first_name
Accompagnateur first names
Distance between patient and community health worker
Distance from accompagnateur to patient
Recepient of medication
Accompagnateur keeps meds
Adherence to taking morning medication
Respect med dose in morning
Adherence to taking evening medication
Respect med dose in evening
Rendezvous visit booklet available
Rendezvous notebook or record is present
Overall treatment adherence
You are somewhat ill
Moshiv_q11a
Current complaints or symptoms
Patient brought to hospital by home visit team
How sure are you that you can take HIV medicine at the correct time everyday
Dukess Q15
Which clinic
Menopause
Does the patient drink alcohol?

Did the patient respect the rendez-vous?
How many days late was the patient?
Patient came to pick up medicine but did not have consultation
Change in prophylaxis
Has the treatment changed at this visit?
You have opportunities to talk about money matters
Dukess Q5
You get invitations to go out and do things with other people
Dukess Q6
Did you worry that your household does not have enough food
Food_Q1
Were you or any household member not able to eat the kinds of food you preferred because of a lack of resources
Food_Q2
Did you or any household member eat a limited variety of foods due to a lack of resources
Food_Q3
Did you or any household member eat food that you preferred not to eat because of a lack of resources to obtain other types of food
Food_Q4
Do you or any household member eat a smaller meal than you feel you need because there was not enough food
Food_Q5
Did you or any household member go to sleep at night hungry because there was not enough food
Food_Q7
Do you or any household member go a whole day without eating anything because there is not enough food
Food_Q8
How much time do you spend traveling to get water each day
Time_to_water
Been teased, insulted, or sworn at
Stigma Q6
No longer visited or visited less by family or friends
Stigma Q5
Lost customers to buy produce/goods or lost a job
Stigma Q7
Lost housing or not been able to rent housing
Stigma Q8
Why did you get tested for hiv
Reason_tested
Have you ever had any HIV/AIDS related signs/symptoms (eg, skin rash, loss of weight, herpes) visible in your physical appearance
Phys_HIV_signs
Have you ever traveled to a clinic or hospital that is far away, instead of going to a nearby clinic/hospital, because of your HIV status
Trav_far_HIV
If you have traveled to a clinic or hospital that is far away, instead of going to a nearby clinic/hospital, because of your HIV status, why?
Travel_far_reas
Have you felt shame because of your HIV status
Shame_HIV
Have you felt guilt because of your HIV status
Guilt_HIV
Have you felt self-blame because of your HIV status
Blame_HIV
In the last year have you avoided applying for school, further training or a scholarship because of your HIV status
Avoid_sch
If in the last year you have avoided applying for school, further training or a scholarship because of your HIV status, why?
Avoid_sch_reas
In the last year have you avoided a promotion or job opportunity because of your HIV status
If in the last year you have avoided a promotion or job opportunity because of your HIV status, why?
Avoid_job_reas
In the last year have you avoided travel because of your HIV status
Avoid_trav
If in the last year you have avoided travel because of your HIV status, why?
Avoid_trav_why
In the last year have you avoided seeking health care because of your HIV status
Avoid_care
If you have avoided seeking health care because of your HIV status, why?
Avoid_care_why
In the last year have you avoided relationships with friends or relatives because of your HIV status
Avoid_friend
If you have avoided relationships with friends or relatives because of your HIV status, why?
Avoid_friend_reas
In the last year have you avoided having a sexual relationship, getting married, or having a child because of your HIV status
Avoid_sex
If you have avoided having a sexual relationship, getting married, or having a child because of your HIV status, why?
Avoid_sex_reas
Has your HIV status even been revealed without your consent
Stat_reveal
Would you recommend to a person who is living with HIV to reveal his/her status
Rec_reveal
Have you disclosed your HIV status to anyone?
If you have disclosed your HIV status, to how many people?
If you have disclosed your status to your partner, how long did you wait to tell?
Discl_part_wait
Number of household members enrolled in a mutuelle
Num_hh_mut
If this person did seek medical attention, where was it?
Fam_help
Are you visited at home by a parrain/marraine?
Parrain
If you are visited at home by a parrain/marraine, how often
Parrain_freq
Tuberculosis case type
Prior TB schema
Water source other
Water_source_oth
Reason for test
Reason_tested_oth
Change in treatment
Type of toilet
Number of bowel movements
Evacuation of the bowels
Duration of district in residence
Number of years residing in district
HIV association
HIV support group
Member of HIV association
Member of HIV support group
Patient's partner ever worked in south africa
How BCG determined?
Bacille camile-guerin vaccination determination
BCG vaccination determined
Previously received ARV
Previously received HIV treatment
Main activity, non-coded
How previous tuberculosis treatments determined
How previous TB treatments determined
Previous tuberculosis treatments determined
Surgical interventions for tuberculosis
Surgical interventions
Surgical interventions for TB
Smoking amount
Quant_smoke
Smoking quantity
Smoking duration
Years of smoking
Drug use history
Non-prescribed drug history
Lung location
Location in lung
Susceptible to tuberculosis drug
Susceptible
Sensitive to TB drug
Drug sensitivity test not done
Not done
DST not done
No drug sensitivity test
No DST
If enrolled in a mutuelle, who paid for it, non-coded
Indirect benefits Q6c other
Where did you get the bed nets, non-coded
Indirect benefits Q7c+
If you have disclosed your status to your partner, how long did you wait to tell, non-coded
Reason for laboratory examination
Appearance of sputum specimen
Visual appearance of sputum specimen
This is double-entry
Double_ent
Double entry
Never received antiretrovirals before
ART naive
Date antiretrovirals started
ART start date
Date intake form was filled out
Intake form date
Diagnostic sputum smear results available
Smear available
Immune reconstitution inflammatory syndrome
IRIS
HIV transfer into program
HIV transfer in
Reason for transfer in
WHO stage at transfer in
Date of starting alternative 1st line ARV regimen
Date of starting 2nd line ARV regimen
Antiretroviral status or outcome
Is patient dead
Did the patient default HIV treatment
Did the patient abandon HIV treatment
Transfer in
Trans_in
Status of antiretroviral regimen
Status of ARV regimen
Is at work or school?
Engaged in employment or student
Goes to work or school
Amount of drug brought to clinic
Number of tablets brought to clinic
Number of mg brought to clinic
Tins of antiretrovirals given to patient
Tins of antiretrovirals given to guardian
Tins of antiretrovirals given to accompagnateur
Substance use
History of tobacco use
History tobacco
Smoking history
History of illegal drugs
Illegal drug use
Recreational drug use
Frequency alcohol noncoded
Frequency tobacco noncoded
Frequency illegal drugs noncoded
Have chest x-ray
Have chest x-ray in chart
Follow up agreement
Agrees to followup
Prophylaxis drug received abstracted
Treatment companion before transfer
Province
District of residence
District
Sector
Sector
Cell
Cell
Xray comments
Antiretroviral drugs received
ARV drugs received
Clinician notes
Notes
Comments
Observations
Observation
Needs lab follow-up
Lab follow-up
Data collection date
Coll_date
Abstraction date
Interview date
Form of tuberculosis
Type of tuberculosis
Tuberculosis treatment end date
TB end date
TB outcome date
Tuberculosis outcome date
Missing TB treatment card
Missing treatment card
Missing tuberculosis treatment card
HIV chart number
Chart ID number
Poor TB adherence
TB adherence observations
Adherence comments
Adherence notes
Number TB doses supervised in the past month
TB doses supervised
Number of TB doses missed in the past month
Number of TB doses self-administered in the past month
TB doses self-administered
Number of TB doses administered by a CHW in the past month
TB doses CHW-administered
Expected number of TB doses
Expected TB doses
Telephone number type
Kind of phone
Phone type
Type of telephone number
Symptom etiology
Symptom aetiology
During the past 4 days, on how many days have you missed taking all your doses?
Tot_miss4
ACTG
Four day recall
How often have you missed your medications because were away from home?
Miss_away
ACTG
How often have you missed your medications because you were busy with other things?
Miss_busy
ACTG
How often have you missed your medications because you simply forgot?
Miss_forg
ACTG
How often have you missed medications because you had too many pills to take?
Miss_many
ACTG
How often have you missed your medications because you did not want others to notice you taking medication?
Miss_notc
ACTG
How often have you missed your medications because you had a change in daily routine?
Miss_rout
ACTG
How often have you missed your medications because you felt like the drug was toxic/harmful?
Miss_tox
ACTG
How often have you missed your medications because you fell asleep/slept through dose time?
Miss_slep
ACTG
How often have you missed your medications because you felt sick or ill?
Miss_ill
ACTG
How often have you missed your medications because you felt depressed/overwhelmed?
Miss_depr
ACTG
How often have you missed your medications because you had problems taking pills at specified times?
Miss_time
ACTG
How often have you missed your medications because you ran out of pills?
Miss_out
ACTG
How often have you missed your medications because you felt good?
Miss_good
ACTG
How often have you missed your medications because you accompagnateur did not come?
Miss_noacc
Where do you keep your medications at home
Store_meds
Storage of medications
Store medications
Ever shared antiretrovirals with others
Sharedarvs
Shared ARVs
Shared medications
Number of times shared antiretrovirals with others
Num_sharedarvs
Frequency shared medications
Shared ARVs
Number of children
Second line tuberculosis drugs
Second line drugs
Country of birth
Country of residence
How often have you missed your medications because you wanted to avoid side effects?
Miss_se
How closely did you follow your specific HIV medication schedule over the last four days?
Foll_schd
ART schedule
ARV schedule
Do any of your HIV medications have special instructions?
Special instructions
How often did you follow those your HIV medication instructions over the last four days?
Freq_inst
ART instructions
ARV instructions
Missed pills
Did you miss any of your Anti-HIV medications last saturday or sunday?
Miss_wkd
Missed ART
Did you miss any of your Anti-HIV medications last  last saturday or sunday?
Missed ARVs
Missed antiretroviral drug
Name_miss
Missed ARV drug
Missed HIV drug
Missed HIV medication
Number HIV drug doses missed yesterday
Num_miss1
Number of HIV drug doses missed 3 days ago
Num_miss3
Number of HIV drug doses missed 4 days ago
Num_miss4
Number HIV drug doses missed 2 days ago
Num_miss2
Antiretroviral regimen at time of transfer-in
Transfer in regimen
HIV medications at time of transfer in
Visual analogue explanation
Va_exp
Number of household members on antiretrovirals
Num_hh_ARV
Number household members on ARVs
Antiretroviral adherence calendar value
Adh_cal
Missed dose calendar
Antiretroviral drug counted
PC_drugname
Pill count
Daily antiretroviral dosage
PC_dose
HIV medication dosage
Number of pills per day
Prescription refill date
PC_refill
Dispensing date
Number of pills taken on pill count day
PC_num_day
Days from antiretroviral refill date to start date
PC_ref_strt
Number of pills counted
PC_num_pills
Antiretroviral drug adherence observations
Adh_obs
HIV adherence notes
Free text reason for poor adherence to antiretroviral therapy
Ft_adh_reas
Other reason for poor adherence to HIV medications
Other reason for poor ART adhrence
Other reason for poor ARV adherence
Number of days per week prescribed tuberculosis medication during continuation phase
Days TB continuation
Tuberculosis diagnosis comments
TB diagnosis notes
Tuberculosis regimen on treatment card
TB treatment
Category I TB regimen
TB treatment category
Month of tuberculosis adherence
Month of the TB adherence
Year of tuberculosis adherence
Village
Village
Umudugudu
Abdomen ultrasound comment
Mosquito net
Bed net
Mosquito net started
Lastname of contact
Contact_last
Last name of contact
Firstnames of contact
Contact_first
First name of contact
Skin exam comment
Oropharynx comment
Cardiovascular system comment
Cardiovascular system comment
Sexually active
Sexual activity
Daily visit by community health worker
Prophylaxis dosage
Who stages criteria present
WHO stg crit
Amount dispensed
Pills dispensed
Amount of drug dispensed
Number of patients with shared pills
Number of empty pill bottles
Accompagnateur report of average weekly missed doses
Accompagnateur report of last missed dose
Four day accompagnateur recall
Four day community health worker recall
Gender of contact
Gender of patient contact
Socio-economic complaints
Hunger
School expenses
Housing expenses
Funeral expenses
Lack of potable water
Patient on time for visit
Patient on time
Reason patient not visited daily by community health worker non-coded
Reason patient not visited daily
Previous PMTCT treatment
Past PMTCT treatment
Previous prevention of mother to child transmission
Duration of hospitalization in days
Hospital duration in days
Duration of hospitalization in weeks
Hospital duration in weeks
Duration of hospitalization in months
Date of missed visit
Missed visit on date
Medications dispensed
Drugs dispensed
Other family planning comment
Assessment comments
Patient summary
Patient plan comments
Data clerk comments
Community health worker attendance form complete
Accompagnateur attendance form complete
Guardian first name
Guardian last name
Number of antiretrovirals given
Number of ARVs given
Missed medical appointment since starting ART
Psib6_14
Missed appointment since starting antiretroviral therapy
Reason medical appointment missed since starting ART
PSIB6_14a
Reason appointment missed since starting anitretroviral therapy
Sell property to buy food
PSIB6_44
Sell any of your property to buy food
Fuel source
PSIB6_45
Source of heat
Frequency of treating drinking water
PSIB6_46
Last time selling excess goods
PSIB6_63d
When was the last time you had excess to sell at market
Land ownership
PSIB6_67a
Do you own land
Property owner
Number of land parcels
PSIB6_67b
How many parcels of land
Size of largest land parcel
PSIB6_67c
Size of largest parcel in hectares
Home ownership
PSIB6_68
Mortgage cost
PSIB6_68bb
How much is your mortgage
Mortgage amount
Rental cost
PSIB6_68cc
How much is rent
Rental amount
Worked on own farm or with livestock in the last month
PSIB6_69a
Worked as casual laborer in the last month
PSIB6_69b
Worked own business in the last month
PSIB6_69c
Worked as formal salaried employee in the last month
PSIB6_69d
Worked in formal salaried position in the last month
Harvest crops to sell
PSIB6_70
Which harvest crops to sell
PSIB6_70a
Transportation cost
PSIB6_70a
Cost to travel to clinic today
Likuni phala given to patient
Likuni phala
Number of HIV drug doses missed
Doses missed
Visited for pill count
PSIB6_78
Comment on pill count
PSIB6_78A
Fuel source, non-coded
Other fuel source
Clinic travel time in minutes
Animal owned, non-coded
Other animal owned
Harvest crop, non-coded
Other crop
Other family planning method, non-coded
Place of birth
Birthplace
Length of visual analogue line
ADHQVAL
Length of VA line
Socio-economic assistance NOT received
No socio-economic assistance received
Transfer out
Tx_out

Transfer out date
Tx_date
Date of transfer out
Date of transfer out unknown
Tx_unk
Transfer out to
Transfer to
Transfer out to location
Transfer out destination
Transfer out site
Reason for transfer out
Tx_reason
Transfer out location unknown
Unknown transfer out location
Reason for transfer out unknown
Agricultural assistance program
Further examination for TB required
Number of other animals owned
Psib6_66d
Other crops sold, non-coded
Adverse effect medication non-coded
Aemedtxt
Diagnosis_voided
Diagnosis_voided
Diagnosis
Dx
Junk concept due to programming bug
Other cardiac diagnosis
Daily home visits by a community health worker disrupt routine
Hvdisrupt
Positive daily home visits by a community health worker
Like HV
Average total wait time at clinic
Totwait
Average roundtrip transportation cost for one clinic visit
Totvisitcost
Friends or families members outside of the home who are taking antiretrovirals
Outhomearvs
Number of friends or families members outside of the home who are taking antiretrovirals
Stigma in your community
Stigmacomm
Testing status of partner
Partstat
Missed seven days or more of antiretrovirals
Nummiss7
Missed four days or more of antiretrovirals
Nummiss4
Relationship of treatment supporter
Relparrmarr
Relationship of parraine or marraine
Other relationship of treatment supporter, non-coded
Relparrmarr
Other relationship of parraine or marraine
Treatment support assistance
Parrmarrdo
Frequency of treatment supporter visit
Freqparrmarr
Frequency of parrain or marraine visit
Socio-economic assistance since starting antiretrovirals
Socio-economic assistance since starting ARVs
Non-food support received since starting antiretrovirals
Other support received since starting ARVs
Frequency of support
Name of support provider
Food support received since starting antiretrovirals
Food support received since starting ARVs
Description of food support
Description of nutritional support
Number of months
Number of months received
Support received from an HIV association since starting antiretrovirals
Support received from an HIV association since starting ARVs
Type of support
Diagnosis, non-coded
DXNC
Dose in grams
Dosage in grams
